Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid
92.4,59916,51.82909666666667,6.225446666666667,3,0,"true","false",0,0,4.5,0,0,11,90,244730309,"true"
134.5,59916,43.631315,-79.35803333333334,1,13,"false","false",0,0,0,0,0,12,289,316025881,"true"
360,59916,-34.42658333333333,-58.555686666666666,1,0,"true","true",-128,0,0,0,0,13,511,701006344,"true"
360,59916,51.250523333333334,4.3910800000000005,1,0,"true","true",-128,0,0,0,0,14,511,205223090,"true"
323.5,59916,-20.805288333333333,149.78705833333333,1,0,"true","false",0,0,13.7,0,0,11,323,356628000,"true"
343,59916,-7.196783333333333,112.70798333333333,3,5,"false","false",0,0,0,0,0,13,281,565220000,"true"
162.6,59916,26.058989999999998,-80.1368,1,5,"false","false",0,0,0,0,0,12,0,339217000,"true"
244.1,59916,52.46098333333334,4.585583333333333,1,0,"false","false",-128,0,0,0,0,14,511,244836000,"true"
232.3,59916,59.73409,10.220145,1,15,"true","true",-128,0,0,0,0,14,511,257062600,"true"
319.2,59916,8.020346666666667,76.842995,1,0,"false","false",0,0,11.2,0,0,14,317,636092952,"true"
239,59916,43.69182833333333,9.220094999999999,1,0,"true","false",0,0,17.8,0,0,10,237,636020498,"true"
188.2,59916,51.82935,5.5786,1,0,"true","true",-128,0,0,0,0,12,511,244660567,"true"
0.5,59916,43.50953166666667,10.05902,3,0,"false","false",127,0,8.5,0,0,12,358,244347000,"true"
123,59916,44.09588,9.823025,1,0,"true","false",-128,0,0,0,0,24,511,247914000,"true"
182,59916,44.39808333333334,8.929216666666667,3,5,"true","false",0,0,0.1,0,0,13,290,247183200,"true"
0,59916,43.54243833333333,10.29817,1,0,"true","false",0,0,0,0,0,11,258,319268100,"true"
310.2,59916,44.09892333333333,9.832595,3,5,"true","false",0,0,0,0,0,10,37,319632000,"true"
180.3,59916,34.84368,136.75826999999998,1,0,"false","false",0,0,17.2,0,0,13,181,236111886,"true"
0,59916,-34.626459999999994,-58.35647166666667,1,0,"false","false",-128,0,0,0,0,12,511,701000947,"true"
215.7,59916,48.41468333333333,-123.38623833333332,1,0,"true","false",0,0,0,0,0,13,244,316016131,"true"
0,59916,47.60754166666666,7.5905233333333335,3,5,"false","false",-128,0,0,0,1,12,511,244630035,"true"
217.7,59916,54.224576666666664,-130.29573333333332,1,0,"true","false",0,0,0,0,0,8,173,316046128,"true"
360,59916,52.37314666666667,4.9110033333333325,1,0,"false","false",-128,0,0,0,0,14,511,244620471,"true"
152.2,59916,51.21839833333333,6.724695,1,0,"true","true",-128,0,5.9,0,2,14,511,244690052,"true"
228.9,59916,53.18056333333333,5.415710000000001,1,7,"false","false",0,0,0,0,0,14,46,245612000,"true"
53.8,59916,51.507176666666666,6.72997,1,0,"true","true",-128,0,0,0,0,13,511,211651090,"true"
360,59916,50.829535,-0.21206166666666665,1,7,"true","false",0,0,0,0,0,14,278,232007026,"true"
351.9,59916,53.18151,5.514715,1,0,"false","false",-128,0,0,0,0,14,511,244385653,"true"
7.4,59916,59.91036,10.729501666666666,3,5,"false","false",0,0,0,0,0,15,20,257249000,"true"
293.9,59916,53.35635,5.2147049999999995,3,0,"true","false",0,0,0,0,0,15,165,355584000,"true"
208.9,59916,51.14777166666667,6.851095,1,0,"true","true",-128,0,5.2,0,1,13,511,244660745,"true"
171.2,59916,37.52644333333333,126.38766000000001,1,0,"true","true",-128,0,7.9,0,0,13,511,440032330,"true"
331.2,59916,55.85888666666666,12.85074,3,5,"true","false",-10,0,0,0,0,12,205,265701610,"true"
275.4,59916,52.69708833333333,5.28926,1,15,"true","true",-128,0,0,0,0,14,511,244630179,"true"
179.2,59916,52.04645,1.16252,1,15,"false","false",-128,0,0.1,0,0,12,511,12388,"true"
105.5,59916,1.2596516666666666,103.898575,3,1,"true","false",0,0,0.1,0,0,12,75,477717900,"true"
99.4,59916,22.298976666666665,114.04070833333334,1,0,"true","true",-128,0,29,0,0,13,511,477995039,"true"
295.2,59916,14.549866666666667,120.92036,3,1,"false","false",0,0,0,0,0,13,4,667002179,"true"
360,59916,53.37004666666667,14.59406,2,11,"true","true",-128,0,0,0,0,14,511,261186445,"true"
360,59916,53.568243333333335,8.560995,1,0,"true","false",0,0,0,0,0,11,13,211220930,"true"
327.3,59916,-34.632685,-58.34205333333333,3,5,"false","false",0,0,0,0,0,10,72,538005166,"true"
360,59916,43.5493,7.012711666666666,1,0,"true","true",-128,0,0.1,0,0,13,511,244620235,"true"
134.7,59916,44.116260000000004,28.64427,1,0,"true","true",-128,0,0,0,1,13,511,267130815,"true"
101,59916,49.44542,-0.5220516666666667,3,3,"true","false",-17,0,0.1,0,0,15,300,219301000,"true"
26.2,59916,51.872454999999995,5.988438333333334,1,0,"true","true",-128,0,6.2,0,1,14,511,211285530,"true"
360,59916,51.88834333333333,4.318223333333333,1,0,"true","true",-128,0,0,0,0,13,511,244700820,"true"
184.4,59916,1.17683,103.76012666666666,3,1,"false","false",11,0,0.4,0,0,12,266,563182900,"true"
127.1,59916,22.36676,114.09969666666666,1,3,"false","false",0,0,0,0,0,11,268,477847300,"true"
149.7,59916,50.727788333333336,7.11341,1,0,"true","true",-128,0,5,0,0,14,511,211163690,"true"
72.3,59916,37.90425666666667,-9.063618333333332,3,0,"true","false",17,0,4.4,0,0,12,65,257389000,"true"
219.7,59916,56.369886666666666,8.120013333333334,1,7,"false","false",0,0,0,0,0,14,359,219005454,"true"
203.7,59916,43.089015,131.87875833333334,3,5,"false","false",0,0,0,0,0,13,17,273213390,"true"
360,59916,52.65884166666667,5.601326666666667,1,0,"true","true",-128,0,0,0,0,14,511,244700197,"true"
360,59916,53.40779,14.547618333333332,2,0,"true","true",-128,0,0,0,1,14,511,261182727,"true"
99.8,59916,-20.330345,118.57866166666666,1,15,"false","false",0,0,0,0,0,8,16,503000141,"true"
347,59916,-20.235911666666667,118.56284166666666,1,15,"false","false",0,0,9.4,0,0,9,348,503000121,"true"
124.5,59916,-20.313023333333334,118.57314,3,0,"false","false",0,0,0,0,0,13,297,503000185,"true"
354,59916,-20.305400000000002,117.43616666666667,1,0,"false","false",0,0,9.1,0,0,13,355,372287000,"true"
218.2,59916,35.27320333333333,140.58752166666667,1,0,"false","false",0,0,12.1,0,0,14,216,431004152,"true"
11.6,59916,29.933333333333334,-90.06051333333333,3,0,"false","false",-127,0,12.6,0,0,8,9,368006860,"true"
64.8,59916,51.883136666666665,4.442995,1,0,"true","true",-128,0,0.9,0,0,14,511,244061159,"true"
228.1,59916,50.13684166666667,-4.597661666666666,3,0,"true","true",0,0,3.5,0,1,14,225,228078700,"true"
0,59916,52.37788333333333,4.946108333333333,1,15,"true","true",-128,0,0,0,1,13,511,211508010,"true"
217.4,59916,49.35113833333333,8.486926666666667,1,0,"true","true",-128,0,3,0,0,14,511,205491290,"true"
251,59916,51.15316666666667,4.3335,3,5,"false","false",-128,0,0,0,1,58,511,205542590,"true"
159.2,59916,28.278305,50.652388333333334,1,0,"true","false",0,0,7.9,0,1,11,157,357776000,"true"
304.2,59916,40.30967,-73.38980666666666,1,0,"true","false",6,0,5.3,0,0,13,301,538007466,"true"
233,59916,49.19563,-123.95703499999999,3,5,"true","false",-128,0,0,0,0,13,511,316011407,"true"
360,59916,22.548548333333333,120.31490666666667,3,15,"true","true",-128,0,0,0,0,13,511,416006582,"true"
231.2,59916,39.566195,2.6426966666666667,3,5,"true","false",3,0,0,0,0,15,319,319855000,"true"
0,59916,51.531665,7.057776666666667,3,5,"false","false",0,0,0,0,0,14,235,211664350,"true"
150.9,59916,29.9481,-90.22628333333334,1,0,"false","false",-128,0,0.2,0,0,15,511,367548230,"true"
237.9,59916,51.50478,3.643205,3,8,"true","true",-128,0,0,0,1,12,511,244700936,"true"
118.2,59916,51.82454666666667,4.034661666666667,1,7,"false","false",127,0,0,0,0,15,23,246206000,"true"
10.1,59916,46.048225,-73.11675166666667,1,0,"false","false",0,0,0,0,0,12,80,316006004,"true"
360,59916,51.12,3.758125,3,5,"true","true",0,0,0,0,1,14,38,205289590,"true"
0,59916,38.375080000000004,118.404,1,1,"false","false",0,0,0,0,0,8,78,413459690,"true"
209.3,59916,33.905335,130.81559666666666,1,0,"true","false",0,0,0,0,0,15,275,431017121,"true"
216.7,59916,37.911591666666666,23.702293333333333,3,5,"false","false",0,0,0,0,0,14,44,239528300,"true"
190.1,59916,44.1332,28.650905,3,0,"false","false",-128,0,0.1,0,0,13,511,264162003,"true"
291,59916,53.85011833333333,1.490985,1,3,"true","false",0,0,0.5,0,0,19,290,228388900,"true"
137,59916,40.689965,-74.13651166666666,1,12,"false","true",-128,0,0,0,0,12,511,367304530,"true"
103,59916,22.543366666666667,120.33968333333334,3,5,"false","false",-25,0,0.4,0,0,10,213,416483000,"true"
169,59916,43.44747333333333,-3.8143416666666665,3,5,"true","false",0,0,0,0,0,17,189,636023263,"true"
360,59916,33.73135666666666,-118.27814166666667,3,5,"true","true",-128,0,0,0,0,14,511,368073090,"true"
250.6,59916,53.177186666666664,5.413993333333334,1,0,"true","false",0,0,0.7,0,0,13,72,245585000,"true"
0,59916,53.364781666666666,5.222293333333334,1,8,"true","true",-128,0,0,0,0,12,511,244860466,"true"
203.9,59916,53.36117166666667,5.21816,1,15,"true","true",-128,0,0.1,0,0,14,511,244750085,"true"
291.4,59916,52.075113333333334,-127.974955,1,15,"true","true",-128,0,6.4,0,0,12,511,316008556,"true"
38.4,59916,20.95502,106.76546166666667,1,0,"true","true",-128,0,0,0,0,13,511,574444000,"true"
181.7,59916,58.429449999999996,4.160986666666667,1,0,"false","false",127,0,4.9,0,0,13,164,308271000,"true"
277.4,59916,53.650101666666664,9.510618333333333,3,5,"false","false",0,0,0,0,0,12,166,235112065,"true"
252.8,59916,62.25956166666666,5.926273333333333,1,0,"true","false",-128,0,0,0,0,12,511,257022280,"true"
180,59916,62.134605,6.022871666666666,3,0,"false","false",-127,0,1.2,0,0,14,157,257025120,"true"
318.5,59916,63.82774833333334,8.575334999999999,1,0,"false","true",0,0,10.2,0,0,14,325,257306400,"true"
39,59916,62.64382833333333,6.55483,1,0,"true","false",0,0,0,0,0,11,342,258005590,"true"
360,59916,14.624225,120.926355,3,1,"false","false",0,0,0,0,0,14,195,548720500,"true"
246.3,59916,37.32369166666667,126.14954166666666,1,0,"true","true",-128,0,17.8,0,0,13,511,440025440,"true"
163.6,59916,10.760083333333334,106.79504666666666,2,5,"true","false",0,0,0,0,0,5,64,477642100,"true"
132.3,59916,43.58755333333333,7.131371666666666,3,5,"false","false",0,0,0,0,0,13,306,538071542,"true"
325.8,59916,25.791338333333332,-80.17320833333333,3,5,"true","false",11,0,0,0,0,13,271,368037750,"true"
133.4,59916,59.674681666666665,10.604415,1,0,"true","false",0,0,0,0,0,13,152,257089480,"true"
178.1,59916,52.24753,6.79385,3,5,"true","true",-128,0,0,0,1,13,511,244670576,"true"
171.6,59916,32.719545000000004,-117.226655,1,15,"false","false",-128,0,0,0,0,11,511,338234677,"true"
0,59916,48.43163166666667,-123.43009,3,15,"true","true",0,0,0,0,0,13,45,316021279,"true"
338.8,59916,-23.437878333333334,151.40641166666668,1,0,"false","false",0,0,12.3,0,0,14,338,564808000,"true"
81,59916,71.03699833333333,27.83788666666667,3,0,"false","false",0,0,0,0,0,60,81,257196740,"true"
335.9,59916,53.140406666666664,8.631763333333334,3,0,"false","true",-128,0,9.8,0,1,14,511,211467050,"true"
282,59916,51.648315000000004,6.767798333333333,3,5,"true","true",-128,0,0,0,0,15,511,244710302,"true"
248.5,59916,44.12095333333333,28.643815,1,5,"true","true",-128,0,0.1,0,0,14,511,267210084,"true"
54.7,59916,23.364645,117.35166666666667,1,0,"true","false",0,0,7.6,0,0,12,49,413361570,"true"
24,59916,36.91491833333334,-76.33061833333333,1,0,"false","false",0,0,0.1,0,0,13,77,368312320,"true"
3,59916,40.6331,14.235366666666666,3,0,"false","false",0,0,25.6,0,0,12,111,247112500,"true"
287.1,59916,59.321395,18.086768333333335,1,15,"true","false",127,0,5.9,0,0,14,286,265584790,"true"
295.1,59916,33.96288166666667,130.84420666666668,3,0,"true","false",-127,0,14.6,0,0,15,283,431006411,"true"
330,59916,30.188229999999997,47.88996833333333,1,5,"false","false",0,0,0,0,0,13,330,511422000,"true"
360,59916,1.2267316666666666,103.77800666666667,3,0,"false","false",-127,0,102.3,0,0,15,326,565235000,"true"
303.8,59916,51.98065999999999,4.380035,3,5,"true","true",-128,0,0,0,0,14,511,244660290,"true"
245.5,59916,55.079773333333335,14.058688333333333,1,0,"false","false",0,0,8.8,0,0,45,243,209956000,"true"
3.7,59916,1.1907633333333334,103.95733166666668,3,1,"false","false",7,0,0.3,0,0,12,73,525121026,"true"
291.7,59916,10.96298,-74.75859333333332,3,0,"true","false",0,1,0,0,0,11,175,730151081,"true"
112.2,59916,35.079775000000005,-90.13905500000001,1,15,"true","true",-128,0,5.2,0,0,15,511,367545540,"true"
116.6,59916,59.456538333333334,24.704596666666664,1,5,"false","false",0,0,0,0,0,17,32,230015000,"true"
257,59916,49.28819166666666,-123.19578833333334,3,1,"false","false",0,0,0.1,0,0,15,294,352692000,"true"
107,59916,36.62320833333333,29.105045,3,0,"false","false",0,0,0,0,0,12,170,248773000,"true"
177.1,59916,51.44929,3.5979083333333337,3,5,"false","false",0,0,0,0,0,15,171,205414000,"true"
150.7,59916,51.849714999999996,5.818365,3,0,"true","true",-128,0,0,0,0,30,511,244660075,"true"
126.7,59916,10.696638333333334,106.75912333333333,2,5,"false","false",0,0,0,0,0,14,135,574001810,"true"
360,59916,14.539674999999999,120.95342666666667,1,1,"true","true",0,0,0.1,0,0,14,71,667002057,"true"
22,59916,50.95756666666667,1.4601499999999998,1,0,"false","false",127,0,14,0,0,13,24,235068802,"true"
171.9,59916,-18.103985,117.09177666666666,1,0,"false","false",-4,0,14.5,0,0,13,173,636015509,"true"
89.4,59916,-7.149356666666667,112.65972833333333,1,3,"false","false",-128,0,0,0,0,14,511,525100776,"true"
0,59916,36.87936666666667,-76.331265,3,5,"false","false",0,0,0,0,0,60,97,538002511,"true"
150.2,59916,37.81185833333333,-122.40630833333333,1,0,"true","false",12,0,1.4,2,0,12,158,310567000,"true"
172.8,59916,-20.833821666666665,116.18548333333334,1,11,"true","false",0,0,0,0,0,10,272,503000173,"true"
308.9,59916,37.79394333333333,-122.30721166666667,3,5,"false","false",0,0,0,0,0,10,288,220415000,"true"
160.8,59916,50.75008666666667,7.104823333333333,3,0,"true","true",-128,0,5,0,0,14,511,244690901,"true"
0,59916,52.40208833333334,4.781245,1,0,"false","true",-128,0,0,0,1,14,511,244660512,"true"
320.2,59916,59.90345,10.743833333333333,1,0,"true","false",0,0,0,0,0,14,342,219592000,"true"
360,59916,51.903103333333334,5.545476666666667,1,0,"true","true",-128,0,0,0,0,14,511,244780048,"true"
360,59916,52.45625666666667,5.823295,1,0,"true","true",-128,0,0,0,0,14,511,244042121,"true"
360,59916,51.88263666666667,4.4546383333333335,3,5,"true","true",0,0,0,0,1,14,286,244314633,"true"
218.6,59916,37.81897166666667,-122.30887666666666,1,0,"true","false",0,0,0,0,0,12,281,367581220,"true"
142.7,59916,60.45262,5.004803333333333,3,0,"true","false",0,0,6.8,0,0,14,143,257181500,"true"
215,59916,51.81354666666667,4.651484999999999,3,0,"true","true",-128,0,0,0,0,14,511,244700896,"true"
360,59916,52.51933833333333,4.77738,1,0,"false","false",-128,0,0,0,0,14,511,244020578,"true"
98.7,59916,50.989401666666666,5.767836666666667,1,0,"true","true",-128,0,0,0,1,14,511,211482270,"true"
0,59916,52.40356666666666,4.678761666666667,3,5,"false","false",-128,0,0,0,0,14,511,244740915,"true"
360,59916,52.393555,4.817343333333333,1,3,"true","true",0,0,0,0,0,14,176,244740580,"true"
63.7,59916,57.50667166666666,-1.770745,3,8,"true","false",127,0,1.6,0,0,14,89,235003850,"true"
0,59916,-38.04775666666667,-57.536950000000004,1,3,"true","true",-128,0,0.1,0,0,14,511,701000542,"true"
329.1,59916,50.820773333333335,-1.3014083333333335,1,0,"false","false",0,0,10.9,0,0,12,325,255806016,"true"
159.5,59916,1.2400449999999998,103.91521333333334,3,0,"true","false",127,0,2.9,0,0,12,194,636020520,"true"
135,59916,66.86683333333333,13.712,3,5,"false","false",0,0,0,0,0,14,35,258173000,"true"
265,59916,36.093783333333334,-4.8331583333333334,1,0,"false","false",2,0,11.8,0,0,14,256,352002926,"true"
360,59916,51.85598166666667,6.091893333333333,1,0,"true","true",-128,0,0,0,0,14,511,244700886,"true"
50.4,59916,1.2518666666666667,103.90625,1,0,"true","true",0,0,8.4,0,0,13,49,566666000,"true"
18.6,59916,65.78326666666666,12.319700000000001,1,0,"true","true",0,0,8.5,0,0,13,22,257571000,"true"
321.7,59916,-33.84207833333333,151.18068166666666,3,0,"false","false",127,0,1.1,0,0,13,321,503055050,"true"
12.5,59916,58.45797833333334,8.768258333333334,1,0,"false","false",0,0,0,0,0,15,227,258004560,"true"
344.1,59916,59.37770666666667,6.046391666666667,3,5,"true","false",0,0,0,0,0,14,224,244962000,"true"
284,59916,51.64227833333334,5.978156666666666,1,0,"true","false",-128,0,0,0,1,15,511,244012151,"true"
0,59916,48.878413333333334,2.682236666666667,3,5,"true","true",-128,0,0,0,0,14,511,205512490,"true"
98.3,59916,51.86745,4.323615,3,5,"true","true",-128,0,0,0,0,13,511,244670301,"true"
261.3,59916,44.64613166666666,-63.54786,1,0,"false","false",-5,0,0,2,0,14,135,205755000,"true"
296.2,59916,43.56493,7.080591666666667,1,0,"false","false",0,0,0,0,0,14,318,311001170,"true"
359.9,59916,35.88836,14.518651666666667,1,15,"true","false",6,0,0,0,0,14,511,256001738,"true"
347.1,59916,37.938185,23.667178333333332,3,1,"false","false",-128,0,0,0,0,13,511,240439300,"true"
270.5,59916,-33.87012166666667,151.18716166666667,1,0,"false","true",-128,0,0,0,0,15,511,503012800,"true"
248.9,59916,57.296791666666664,10.922245,1,0,"true","false",0,0,0,0,0,15,180,219000734,"true"
194,59916,52.628726666666665,6.052881666666667,1,3,"true","true",-128,0,0,0,0,15,511,244780951,"true"
294.8,59916,41.18676,-8.702116666666665,1,15,"true","true",-128,0,0,0,0,14,511,263003014,"true"
57,59916,57.3217,11.127513333333333,1,7,"false","false",0,0,0,0,0,40,324,219001553,"true"
100,59916,45.57964666666667,13.634843333333333,3,0,"true","true",0,0,6.1,0,0,14,102,255806219,"true"
59.4,59916,50.748128333333334,-1.1829500000000002,3,0,"false","false",8,0,10.1,0,0,14,60,235002514,"true"
99.2,59916,51.06679833333333,1.8385066666666667,3,1,"true","false",0,0,0,0,0,10,246,622120442,"true"
296.9,59916,53.338655,7.199116666666667,1,0,"true","true",-128,0,0,0,1,14,511,211489640,"true"
357.3,59916,45.556956666666665,-1.0500016666666667,3,1,"false","false",21,0,0.8,0,0,13,89,245594000,"true"
197.7,59916,-35.15143166666667,-55.23783,3,1,"false","false",-3,0,0.1,0,0,11,89,636092729,"true"
262.5,59916,1.2718850000000002,104.05727166666667,1,0,"false","false",-4,0,8.5,0,0,13,262,241836000,"true"
296,59916,54.521989999999995,11.496646666666667,1,0,"true","false",0,0,14.3,0,0,14,295,304914000,"true"
284.9,59916,53.31519333333333,6.931041666666667,1,0,"true","true",-128,0,0,0,0,15,511,244710431,"true"
303.7,59916,52.797313333333335,1.8832433333333334,1,0,"false","false",0,0,9.2,0,0,13,298,305844000,"true"
191,59916,53.543058333333335,9.982190000000001,3,5,"true","false",0,0,0,0,1,18,226,211279230,"true"
360,59916,59.33137,18.076813333333334,1,0,"true","false",0,0,0,0,0,15,284,265609530,"true"
0,59916,52.5176,5.437071666666667,1,8,"true","true",-128,0,0,0,0,14,511,244690812,"true"
218.3,59916,35.89091166666666,14.517335000000001,1,5,"false","false",0,0,0,0,0,13,218,229063000,"true"
47.9,59916,37.298125,126.57428833333333,3,0,"false","false",32,0,2.7,0,0,9,267,440022760,"true"
144.4,59916,44.150009999999995,28.665341666666666,3,5,"false","false",-4,0,0,0,0,14,71,264900484,"true"
213.2,59916,35.5957,140.81343333333334,3,0,"false","false",127,0,11.1,0,0,13,215,431012202,"true"
26.7,59916,40.848355,-9.002598333333333,1,0,"true","false",0,0,11.7,0,0,6,32,236594000,"true"
298.1,59916,51.275648333333336,4.232871666666666,3,0,"false","false",0,0,4.8,0,0,15,297,215664000,"true"
210.4,59916,62.44461,6.188793333333334,1,0,"false","false",0,0,0,0,0,12,260,259197000,"true"
360,59916,22.58615,120.29249333333334,1,15,"true","true",-128,0,0,0,0,14,511,416005691,"true"
197.8,59916,10.681356666666666,-61.637055000000004,3,5,"true","false",0,0,0,0,0,15,276,319207500,"true"
326.2,59916,51.965246666666665,5.937775,3,0,"true","true",-128,0,0,0,0,15,511,244013482,"true"
210.3,59916,52.37688,4.887301666666667,3,15,"true","true",-128,0,3.3,0,0,15,511,244077680,"true"
360,59916,37.09627,13.936461666666666,1,7,"false","false",-128,0,0,0,0,15,511,247281250,"true"
